profession	learnSkill	name	spellId	recipeItemId	band	sourceKind	npcName	zone	x	y	faction	bossDrop	worldDrop	trainerTitle	mobLevel	notes
leatherworking	255	Heavy Scorpid Bracers	19048	15724	vanilla	vendor	Zannok Hidepiercer	Silithus								da vanilla, dataset TBC
leatherworking	255	Runic Leather Belt	19072	15745	vanilla	trainer										da vanilla, dataset TBC
leatherworking	255	Wicked Leather Headband	19071	15744	vanilla	trainer										da vanilla, dataset TBC
leatherworking	260	Blue Dragonscale Breastplate	19077	15751	vanilla	vendor	Blimo Gadgetspring	Azshara								da vanilla, dataset TBC
leatherworking	260	Frostsaber Leggings	19074	15747	vanilla	drop		Winterspring								da vanilla, dataset TBC
leatherworking	260	Heavy Scorpid Leggings	19075	15748	vanilla	drop		Burning Steppes								da vanilla, dataset TBC
leatherworking	260	Living Leggings	19078	15752	vanilla	drop		Felwood								da vanilla, dataset TBC
leatherworking	260	Stormshroud Armor	19079	15753	vanilla	drop		Azshara								da vanilla, dataset TBC
leatherworking	260	Volcanic Breastplate	19076	15749	vanilla	drop		Blackrock Spire								da vanilla, dataset TBC
leatherworking	260	Warbear Woolies	19080	20254	vanilla	vendor	Meilosh	Felwood			horde					da vanilla, dataset TBC
leatherworking	265	Black Dragonscale Breastplate	19085	15759	vanilla	vendor	Plugger Spazzring	Blackrock Depths								da vanilla, dataset TBC
leatherworking	265	Chimeric Vest	19081	15755	vanilla	worldDrop							true			da vanilla, dataset TBC
leatherworking	265	Dawn Treaders	23705	19328	vanilla	vendor	Argent Quartermaster Hasana | Quartermaster Miranda Breechlock | Argent Quartermaster Lightspark	Tirisfal Glades | Eastern Plaguelands | Western Plaguelands								da vanilla, dataset TBC
leatherworking	265	Devilsaur Gauntlets	19084	15758	vanilla	vendor	Nergal	Un'Goro Crater								da vanilla, dataset TBC
leatherworking	265	Heavy Timbermaw Belt	23628	19202	vanilla	vendor	Meilosh	Felwood			horde					da vanilla, dataset TBC
leatherworking	265	Ironfeather Breastplate	19086	15760	vanilla	drop		The Hinterlands								da vanilla, dataset TBC
leatherworking	265	Might of the Timbermaw	23703	19326	vanilla	vendor	Meilosh	Felwood			horde					da vanilla, dataset TBC
leatherworking	265	Runic Leather Headband	19082	15756	vanilla	trainer										da vanilla, dataset TBC
leatherworking	265	Wicked Leather Pants	19083	15757	vanilla	trainer										da vanilla, dataset TBC
leatherworking	270	Black Dragonscale Shoulders	19094	15770	vanilla	drop		Blackrock Depths								da vanilla, dataset TBC
leatherworking	270	Blue Dragonscale Shoulders	19089	15763	vanilla	drop		Azshara								da vanilla, dataset TBC
leatherworking	270	Frostsaber Gloves	19087	15761	vanilla	drop		Felwood								da vanilla, dataset TBC
leatherworking	270	Heavy Scorpid Helm	19088	15762	vanilla	vendor	Zannok Hidepiercer	Silithus								da vanilla, dataset TBC
leatherworking	270	Storm Gauntlets	16661	12703	vanilla	vendor	Magnus Frostwake	Western Plaguelands								da vanilla, dataset TBC
leatherworking	270	Stormshroud Shoulders	19090	15764	vanilla	drop		Azshara								da vanilla, dataset TBC
leatherworking	275	Runic Leather Pants	19091	15765	vanilla	trainer										da vanilla, dataset TBC
leatherworking	275	Wicked Leather Belt	19092	15768	vanilla	trainer										da vanilla, dataset TBC
leatherworking	280	Heavy Scorpid Shoulders	19100	15774	vanilla	drop		Burning Steppes								da vanilla, dataset TBC
leatherworking	280	Volcanic Shoulders	19101	15775	vanilla	drop		Blackrock Spire								da vanilla, dataset TBC
leatherworking	280	Wicked Leather Armor	19098	15773	vanilla	trainer										da vanilla, dataset TBC
leatherworking	285	Runic Leather Armor	19102	15776	vanilla	trainer										da vanilla, dataset TBC
leatherworking	285	Runic Leather Shoulders	19103	15777	vanilla	trainer										da vanilla, dataset TBC
leatherworking	285	Winter Boots	44953	34262	vanilla	vendor	Penney Copperpinch | Wulmort Jinglepocket	Orgrimmar | Ironforge								da vanilla, dataset TBC
leatherworking	290	Black Dragonscale Leggings	19107	15781	vanilla	drop		Blackrock Depths								da vanilla, dataset TBC
leatherworking	290	Devilsaur Leggings	19097	15772	vanilla	drop		Un'Goro Crater								da vanilla, dataset TBC
leatherworking	290	Frostsaber Tunic	19104	15779	vanilla	drop		Winterspring								da vanilla, dataset TBC
leatherworking	290	Girdle of Insight	22921	18514	vanilla	container		Dire Maul								da vanilla, dataset TBC
leatherworking	290	Helm of the Great Chief	16728	12716	vanilla	worldDrop							true			da vanilla, dataset TBC
leatherworking	290	Living Breastplate	19095	15771	vanilla	drop		Western Plaguelands								da vanilla, dataset TBC
leatherworking	290	Mongoose Boots	22922	18515	vanilla	container		Dire Maul								da vanilla, dataset TBC
leatherworking	290	Red Dragonscale Breastplate	19054	15730	vanilla	drop	General Drakkisath	Blackrock Spire							62-62	da vanilla, dataset TBC
leatherworking	290	Stormshroud Gloves	26279	21548	vanilla	drop		Silithus | Winterspring				true				da vanilla, dataset TBC
leatherworking	290	Swift Flight Bracers	22923	18516	vanilla	container		Dire Maul								da vanilla, dataset TBC
leatherworking	295	Corehound Boots	20853	17022	vanilla	vendor	Lokhtos Darkbargainer	Blackrock Depths								da vanilla, dataset TBC
leatherworking	295	Golden Mantle of the Dawn	23706	19329	vanilla	vendor	Argent Quartermaster Hasana | Quartermaster Miranda Breechlock | Argent Quartermaster Lightspark	Tirisfal Glades | Eastern Plaguelands | Western Plaguelands								da vanilla, dataset TBC
leatherworking	295	Heavy Timbermaw Boots	23629	19204	vanilla	vendor	Meilosh	Felwood			horde					da vanilla, dataset TBC
leatherworking	295	Invulnerable Mail	16746	12728	vanilla	worldDrop							true			da vanilla, dataset TBC
leatherworking	295	Timbermaw Brawlers	23704	19327	vanilla	vendor	Meilosh	Felwood			horde					da vanilla, dataset TBC
leatherworking	300	Black Dragonscale Boots	20855	17025	vanilla	vendor	Lokhtos Darkbargainer	Blackrock Depths								da vanilla, dataset TBC
leatherworking	300	Blood Tiger Breastplate	24124	19772	vanilla	vendor	Rin'wosho the Trader	Stranglethorn Vale								da vanilla, dataset TBC
leatherworking	300	Blood Tiger Shoulders	24125	19773	vanilla	vendor	Rin'wosho the Trader	Stranglethorn Vale								da vanilla, dataset TBC
leatherworking	300	Chromatic Cloak	22926	18517	vanilla	container		Dire Maul								da vanilla, dataset TBC
leatherworking	300	Chromatic Gauntlets	23708	19331	vanilla	vendor	Lokhtos Darkbargainer	Blackrock Depths								da vanilla, dataset TBC
leatherworking	300	Core Armor Kit	22727	18252	vanilla	drop		Molten Core								da vanilla, dataset TBC
leatherworking	300	Corehound Belt	23709	19332	vanilla	vendor	Lokhtos Darkbargainer	Blackrock Depths								da vanilla, dataset TBC
leatherworking	300	Hide of the Wild	22927	18518	vanilla	container		Dire Maul								da vanilla, dataset TBC
leatherworking	300	Lava Belt	23707	19330	vanilla	vendor	Lokhtos Darkbargainer	Blackrock Depths								da vanilla, dataset TBC
leatherworking	300	Molten Belt	23710	19333	vanilla	vendor	Lokhtos Darkbargainer	Blackrock Depths								da vanilla, dataset TBC
leatherworking	300	Molten Helm	20854	17023	vanilla	vendor	Lokhtos Darkbargainer	Blackrock Depths								da vanilla, dataset TBC
leatherworking	300	Primal Batskin Bracers	24123	19771	vanilla	vendor	Rin'wosho the Trader	Stranglethorn Vale								da vanilla, dataset TBC
leatherworking	300	Primal Batskin Gloves	24122	19770	vanilla	vendor	Rin'wosho the Trader	Stranglethorn Vale								da vanilla, dataset TBC
leatherworking	300	Primal Batskin Jerkin	24121	19769	vanilla	vendor	Rin'wosho the Trader	Stranglethorn Vale								da vanilla, dataset TBC
leatherworking	300	Shifting Cloak	22928	18519	vanilla	container		Dire Maul								da vanilla, dataset TBC
leatherworking		Barbaric Harness	6661		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Barbaric Shoulders	7151		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Blue Dragonscale Leggings	24654		vanilla	trainer	Peter Galen | Thorkaf Dragoneye	Azshara | Badlands			alliance | horde			Dragonscale Leatherworking Trainer		da vanilla, dataset TBC
leatherworking		Bramblewood Belt	28474	22769	vanilla	vendor	Aendel Windspear	Silithus								da vanilla, dataset TBC
leatherworking		Bramblewood Boots	28473	22770	vanilla	vendor	Aendel Windspear	Silithus								da vanilla, dataset TBC
leatherworking		Bramblewood Helm	28472	22771	vanilla	vendor	Aendel Windspear	Silithus								da vanilla, dataset TBC
leatherworking		Camp Tent	1229432		sod											
leatherworking		Cured Heavy Hide	3818		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Cured Light Hide	3816		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Cured Medium Hide	3817		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Cured Rugged Hide	19047		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Cured Thick Hide	10482		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Dark Leather Belt	3766		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Dark Leather Boots	2167		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Dark Leather Cloak	2168		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Dark Leather Pants	7135		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Dragonscale Breastplate	10650		vanilla	trainer	Peter Galen | Thorkaf Dragoneye	Azshara | Badlands			alliance | horde					da vanilla, dataset TBC
leatherworking		Dragonscale Gauntlets	10619		vanilla	trainer	Peter Galen | Thorkaf Dragoneye	Azshara | Badlands			alliance | horde					da vanilla, dataset TBC
leatherworking		Dreamscale Breastplate	24703	20382	vanilla	vendor	Aendel Windspear	Silithus								da vanilla, dataset TBC
leatherworking		Dusky Belt	9206		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Dusky Bracers	9201		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Dusky Leather Armor	9196		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Embossed Leather Boots	2161		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Embossed Leather Cloak	2162		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Embossed Leather Gloves	3756		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Embossed Leather Pants	3759		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Embossed Leather Vest	2160		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Feathered Breastplate	10647		vanilla	trainer	Caryssia Moonhunter | Se'Jib	Feralas | Stranglethorn Vale			alliance | horde					da vanilla, dataset TBC
leatherworking		Fine Leather Belt	3763		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Fine Leather Cloak	2159		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Fine Leather Tunic	3761		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Fletcher's Gloves	9145		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Frost Leather Cloak	9198		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Gauntlets of the Sea	10630		vanilla	trainer	Brumn Winterhoof | Sarah Tanner	Arathi Highlands | Searing Gorge			horde | alliance					da vanilla, dataset TBC
leatherworking		Gordok Ogre Suit	22815		vanilla	quest		Dire Maul								da vanilla, dataset TBC
leatherworking		Green Dragonscale Gauntlets	24655		vanilla	trainer	Peter Galen | Thorkaf Dragoneye	Azshara | Badlands			alliance | horde			Dragonscale Leatherworking Trainer		da vanilla, dataset TBC
leatherworking		Green Leather Belt	3774		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Green Leather Bracers	3776		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Guardian Gloves	7156		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Guardian Pants	7147		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Handstitched Leather Belt	3753		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Handstitched Leather Boots	2149		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Handstitched Leather Bracers	9059		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Handstitched Leather Cloak	9058		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Handstitched Leather Pants	2153		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Handstitched Leather Vest	7126		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Heavy Armor Kit	3780		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Heavy Leather	20649		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Heavy Leather Ammo Pouch	9194		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Heavy Quiver	9193		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Helm of Fire	10632		vanilla	trainer	Brumn Winterhoof | Sarah Tanner	Arathi Highlands | Searing Gorge			horde | alliance					da vanilla, dataset TBC
leatherworking		Hillman's Cloak	3760		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Hillman's Leather Gloves	3764		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Hillman's Shoulders	3768		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Icy Scale Bracers	28224	22698	vanilla	vendor	Master Craftsman Omarion	Naxxramas								da vanilla, dataset TBC
leatherworking		Icy Scale Breastplate	28222	22696	vanilla	vendor	Master Craftsman Omarion	Naxxramas								da vanilla, dataset TBC
leatherworking		Icy Scale Gauntlets	28223	22697	vanilla	vendor	Master Craftsman Omarion	Naxxramas								da vanilla, dataset TBC
leatherworking		Light Armor Kit	2152		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Light Leather	2881		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Light Leather Bracers	9065		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Light Leather Pants	9068		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Light Leather Quiver	9060		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Medium Armor Kit	2165		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Medium Leather	20648		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Nightscape Boots	10558		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Nightscape Headband	10507		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Nightscape Pants	10548		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Nightscape Tunic	10499		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Nimble Leather Gloves	9074		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Onyxia Scale Breastplate	19106	15780	vanilla											
leatherworking		Onyxia Scale Cloak	19093	15769	vanilla	quest		Orgrimmar | Stormwind City			horde | alliance					da vanilla, dataset TBC
leatherworking		Polar Bracers	28221	22695	vanilla	vendor	Master Craftsman Omarion	Naxxramas								da vanilla, dataset TBC
leatherworking		Polar Gloves	28220	22694	vanilla	vendor	Master Craftsman Omarion	Naxxramas								da vanilla, dataset TBC
leatherworking		Polar Tunic	28219	22692	vanilla	vendor	Master Craftsman Omarion	Naxxramas								da vanilla, dataset TBC
leatherworking		Quickdraw Quiver	14930		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Rugged Armor Kit	19058		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Rugged Leather	22331		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Sandstalker Bracers	24849	20509	vanilla	vendor	Aendel Windspear	Silithus								da vanilla, dataset TBC
leatherworking		Sandstalker Breastplate	24851	20511	vanilla	vendor	Aendel Windspear	Silithus								da vanilla, dataset TBC
leatherworking		Sandstalker Gauntlets	24850	20510	vanilla	vendor	Aendel Windspear	Silithus								da vanilla, dataset TBC
leatherworking		Small Leather Ammo Pouch	9062		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Spitfire Bracers	24846	20506	vanilla	vendor	Aendel Windspear	Silithus								da vanilla, dataset TBC
leatherworking		Spitfire Breastplate	24848	20508	vanilla	vendor	Aendel Windspear	Silithus								da vanilla, dataset TBC
leatherworking		Spitfire Gauntlets	24847	20507	vanilla	vendor	Aendel Windspear	Silithus								da vanilla, dataset TBC
leatherworking		Thick Armor Kit	10487		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Thick Leather	20650		vanilla	trainer										da vanilla, dataset TBC
leatherworking		Thick Leather Ammo Pouch	14932		vanilla	trainer										da vanilla, dataset TBC
